ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1e471,CUS_0xbb4e,April,Karenu,22_,618-14-8027,Manager,58214.12,4710.176666666667,7,9,30,7_,"Mortgage Loan, Payday Loan, Auto Loan, Auto Loan, Not Specified, Personal Loan, and Personal Loan",57,17,2.69,11.0,Bad,2215.84,27.861650644560644,6 Years and 1 Months,Yes,183.27925844465457,51.67728082504265,High_spent_Medium_value_payments,486.06112739696954,Poor
0x1e473,CUS_0xbb4e,June,Karenu,23,618-14-8027,Manager,58214.12,4710.176666666667,7,9,30,7,"Mortgage Loan, Payday Loan, Auto Loan, Auto Loan, Not Specified, Personal Loan, and Personal Loan",60,19,6.69,11.0,Bad,2215.84,27.36030062808013,6 Years and 3 Months,Yes,183.27925844465457,303.33179057278016,Low_spent_Small_value_payments,274.406617649232,Poor
0x1e47a,CUS_0xb329,January,,50,892-70-8758,Writer,16965.3,1247.775,1,5,3,0,,15,,9.02,2.0,Good,69.93,35.65307340599482,15 Years and 3 Months,No,0.0,82.96111604683107,Low_spent_Small_value_payments,331.81638395316895,Good
0x1e47b,CUS_0xb329,February,,50,892-70-8758,Writer,16965.3,1247.775,1,5,3,0,,15,5,3.02,2.0,_,69.93,26.865551226098702,15 Years and 4 Months,No,0.0,60.96158925486787,Low_spent_Medium_value_payments,343.81591074513216,Good
0x1e47c,CUS_0xb329,March,Natalia Shurminaq,50,#F%$D@*&8,Writer,16965.3,1247.775,1,5,3,0,,19,5,3.02,2.0,Good,69.93,37.81618180661525,15 Years and 5 Months,No,0.0,88.53007304843113,Low_spent_Large_value_payments,306.2474269515688,Good
0x1e47d,CUS_0xb329,April,Natalia Shurminaq,50,892-70-8758,Writer,16965.3,1247.775,1,5,3,0,,13,5,3.02,2.0,Good,69.93,38.10498541411121,15 Years and 6 Months,No,0.0,76.7932489329026,Low_spent_Small_value_payments,337.9842510670974,Good
0x1e492,CUS_0xce1,January,Oranb,39,035-74-7118,Scientist,31256.02,,3,4,19,7,"Credit-Builder Loan, Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",28,15,14.76,6.0,_,2408.4,31.760522565130767,5 Years and 4 Months,NM,122.85242653216687,21.721395981318256,High_spent_Large_value_payments,379.59301081984825,Poor
0x1e493,CUS_0xce1,February,Oranb,39,035-74-7118,Scientist,31256.02,2841.668333333333,3,4,19,7,"Credit-Builder Loan, Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",28,15,14.76,6.0,Standard,2408.4,33.99170499285315,5 Years and 5 Months,Yes,122.85242653216687,,High_spent_Small_value_payments,291.9848672218751,Poor
0x1e494,CUS_0xce1,March,,39,035-74-7118,Scientist,31256.02,2841.668333333333,3,4,19,7,"Credit-Builder Loan, Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",28,15_,14.76,6.0,Standard,2408.4,28.03385615253345,5 Years and 6 Months,Yes,122.85242653216687,42.234552435725206,High_spent_Large_value_payments,359.0798543654413,Poor
0x1e496,CUS_0xce1,May,Oranb,39,035-74-7118,Scientist,31256.02,,3,4,19,7,"Credit-Builder Loan, Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",28,,14.76,6.0,Standard,2408.4,23.718293155902053,5 Years and 8 Months,NM,122.85242653216687,32.908639668100946,High_spent_Medium_value_payments,378.40576713306547,Poor
0x1e497,CUS_0xce1,June,Oranb,39,035-74-7118,Scientist,31256.02,2841.668333333333,3,4,19,7,"Credit-Builder Loan, Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",32,,14.76,6.0,_,2408.4,27.190050103394924,5 Years and 9 Months,Yes,122.85242653216687,105.56322597870009,High_spent_Medium_value_payments,305.75118082246644,Poor
0x1e498,CUS_0xce1,July,Oranb,39,035-74-7118,_______,31256.02,2841.668333333333,3,4,19,7,"Credit-Builder Loan, Student Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",28,16,14.76,6.0,Standard,2408.4,35.830317412650544,5 Years and 10 Months,Yes,122.85242653216687,137.85376090013423,Low_spent_Small_value_payments,313.4606459010323,Poor
0x1e49e,CUS_0x992c,January,Gellery,36,755-10-0575,Architect,18261.36,1485.78,5,3,9,3,"Debt Consolidation Loan, Not Specified, and Personal Loan",9,,17.43,7.0,Standard,2305.16,39.43801174340194,17 Years and 9 Months,Yes,26.02407181166947,154.61202090740827,Low_spent_Small_value_payments,257.94190728092224,Poor
0x1e49f,CUS_0x992c,February,Gellery,36_,755-10-0575,_______,18261.36,1485.78,5,3,9,3,"Debt Consolidation Loan, Not Specified, and Personal Loan",13,14,17.43,7.0,_,2305.16,27.89486961904961,17 Years and 10 Months,NM,26.02407181166947,80.57235252351474,High_spent_Small_value_payments,301.9815756648158,Poor
0x1e4a0,CUS_0x992c,March,Gellery,36_,755-10-0575,Architect,18261.36,,5,3,9,3,"Debt Consolidation Loan, Not Specified, and Personal Loan",14,14,17.43,7.0,Standard,2305.16,29.645800713918124,17 Years and 11 Months,Yes,26.02407181166947,66.05846702346118,Low_spent_Small_value_payments,346.49546116486937,Poor
0x1e4a1,CUS_0x992c,April,,36,755-10-0575,Architect,18261.36,1485.78,5,3,9,3,"Debt Consolidation Loan, Not Specified, and Personal Loan",12,12,17.43,7.0,Standard,2305.16,28.96471600020932,18 Years and 0 Months,Yes,26.02407181166947,__10000__,Low_spent_Small_value_payments,267.26259497003065,Poor
0x1e4a2,CUS_0x992c,May,Gellery,36,755-10-0575,Architect,18261.36,1485.78,5,3,9,3,"Debt Consolidation Loan, Not Specified, and Personal Loan",13,,17.43,9.0,Standard,2305.16,41.327168840918304,,Yes,26.02407181166947,139.59640095877214,Low_spent_Medium_value_payments,262.9575272295584,Poor
0x1e4a3,CUS_0x992c,June,Gellery,36,755-10-0575,Architect,13301420.0,,5,3,9,3,"Debt Consolidation Loan, Not Specified, and Personal Loan",13,14,17.43,9.0,_,2305.16,29.695754532729868,18 Years and 2 Months,Yes,26.02407181166947,144.36632935326782,Low_spent_Small_value_payments,268.18759883506283,Poor
0x1e4aa,CUS_0x67f9,January,Raymonds,37_,226-71-9521,Engineer,34433.18,2671.431666666667,5,4,19,2,"Personal Loan, and Debt Consolidation Loan",9,8,17.99,10.0,Standard,1683.88,38.96518884845678,19 Years and 3 Months,Yes,36.28557407926965,134.18868122697208,!@9#%8,356.66891136042494,Poor
0x1e4ab,CUS_0x67f9,February,Raymonds,37_,226-71-9521,Engineer,34433.18_,2671.431666666667,5,4,19,2_,"Personal Loan, and Debt Consolidation Loan",11,8,17.99,10.0,Standard,1683.88,38.27869670858264,19 Years and 4 Months,Yes,36.28557407926965,246.12317554742938,Low_spent_Medium_value_payments,264.73441703996764,Poor
0x1e4ac,CUS_0x67f9,March,Raymonds,37,226-71-9521,Engineer,34433.18,2671.431666666667,5,4,19,2_,"Personal Loan, and Debt Consolidation Loan",9,11,17.99,14.0,Standard,1683.88,34.86687398976086,19 Years and 5 Months,Yes,36.28557407926965,61.96514600058238,High_spent_Large_value_payments,408.8924465868146,Poor
0x1e4ad,CUS_0x67f9,April,,37,226-71-9521,Engineer,34433.18,2671.431666666667,5,4,19,2,"Personal Loan, and Debt Consolidation Loan",9,8,17.99,14.0,Standard,1683.88,35.525893033845975,19 Years and 6 Months,Yes,36.28557407926965,258.3920453423972,!@9#%8,262.4655472449998,Poor
0x1e4ae,CUS_0x67f9,May,Raymonds,37,226-71-9521,Engineer,34433.18,,5,4,19,2,"Personal Loan, and Debt Consolidation Loan",9,6,17.99,14.0,Standard,1683.88,40.5291639258344,19 Years and 7 Months,Yes,36.28557407926965,244.1987298759047,Low_spent_Small_value_payments,276.6588627114924,Poor
0x1e4af,CUS_0x67f9,June,Raymonds,37,226-71-9521,Engineer,34433.18,2671.431666666667,5,4,19,2,"Personal Loan, and Debt Consolidation Loan",5,9,17.99,14.0,_,1683.88,39.4696751550596,19 Years and 8 Months,Yes,36.28557407926965,177.66533929569874,Low_spent_Small_value_payments,343.19225329169825,Poor
0x1e4b1,CUS_0x67f9,August,Raymonds,38,226-71-9521,Engineer,34433.18,2671.431666666667,5,4,19,2,"Personal Loan, and Debt Consolidation Loan",9,8,10.989999999999998,14.0,Standard,1683.88,25.86752151985016,19 Years and 10 Months,Yes,36.28557407926965,345.2352189027216,Low_spent_Small_value_payments,175.6223736846754,Poor
0x1e4b6,CUS_0x614d,January,,30,868-50-4952,Engineer,9302.125,835.1770833333335,7,8,17,7,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Payday Loan",16,24,28.32,7.0,Bad,4056.54,32.507338268875195,4 Years and 7 Months,Yes,34.36879649356504,71.59472635905858,Low_spent_Medium_value_payments,257.5541854807097,Poor
0x1e4b7,CUS_0x614d,February,,30,868-50-4952,Engineer,9302.125,835.1770833333335,7,8,17,7,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Payday Loan",16,25,28.32,7.0,Bad,4056.54,38.42395401298122,4 Years and 8 Months,Yes,34.36879649356504,48.861708396877795,High_spent_Small_value_payments,260.28720344289053,Poor
0x1e4b9,CUS_0x614d,April,Paul Dayd,30,868-50-4952,Engineer,9302.125,835.1770833333335,7,8,17,7,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Payday Loan",16,24,30.32,2120.0,Bad,4056.54,31.90227440579723,4 Years and 10 Months,Yes,34.36879649356504,36.10290301503041,Low_spent_Medium_value_payments,293.0460088247379,Poor
0x1e4ba,CUS_0x614d,May,Paul Dayd,30,868-50-4952,Engineer,9302.125,835.1770833333335,7,8,17,7,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Payday Loan",16,24,28.32,7.0,Bad,4056.54,27.343780975159888,4 Years and 11 Months,Yes,34.36879649356504,__10000__,High_spent_Large_value_payments,271.95863837333906,Poor
0x1e4bb,CUS_0x614d,June,Paul Dayd,30,868-50-4952,Engineer,9302.125,835.1770833333335,7,8,17,7,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Payday Loan",16,,28.32,7.0,Bad,4056.54,30.931986492931124,5 Years and 0 Months,Yes,34.36879649356504,60.42634651011378,Low_spent_Medium_value_payments,268.7225653296545,Poor
0x1e4bd,CUS_0x614d,August,Paul Dayd,30,868-50-4952,Engineer,9302.125,835.1770833333335,7,8,17,7,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Payday Loan",16,,28.32,,_,4056.54,26.354027722675394,5 Years and 2 Months,Yes,34.36879649356504,36.158844284774005,Low_spent_Small_value_payments,302.9900675549943,Poor
0x1e4d1,CUS_0x8b5f,April,Tomd,47,711-39-1531,Developer,22323.28,2009.273333333333,0,5,9,4,"Credit-Builder Loan, Not Specified, Not Specified, and Personal Loan",6,,4.2,7.0,Good,533.12,36.9221746871651,26 Years and 11 Months,No,53.861239111369706,252.0633684353717,Low_spent_Small_value_payments,185.00272578659198,Good
0x1e4d3,CUS_0x8b5f,June,,48,711-39-1531,Developer,22323.28_,2009.273333333333,0,5,9,-100,"Credit-Builder Loan, Not Specified, Not Specified, and Personal Loan",6,11,4.2,7.0,Good,533.12,34.98660367551277,27 Years and 1 Months,No,53.861239111369706,125.04203657913256,!@9#%8,292.02405764283105,Good
0x1e4d5,CUS_0x8b5f,August,Tomd,48,711-39-1531,Developer,22323.28,2009.273333333333,0,5,9,4,"Credit-Builder Loan, Not Specified, Not Specified, and Personal Loan",6,11,7.2,7.0,Good,533.12,25.82502553728835,27 Years and 3 Months,No,53.861239111369706,234.73895540671916,Low_spent_Small_value_payments,202.3271388152445,Good
0x1e4da,CUS_0xb4ee,January,Soyoung Kimf,22,703-46-2158,Manager,19989.65,1563.8041666666668,10,54,21,9,"Student Loan, Not Specified, Auto Loan, Mortgage Loan, Auto Loan, Auto Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",53,21,6.24,11.0,Bad,2083.35,33.65192644137268,9 Years and 1 Months,Yes,94.215518723392,191.3667372521837,!@9#%8,160.79816069109103,Poor
0x1e4dc,CUS_0xb4ee,March,Soyoung Kimf,22,703-46-2158,Manager,19989.65,1563.8041666666668,10,5,21,9,"Student Loan, Not Specified, Auto Loan, Mortgage Loan, Auto Loan, Auto Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",53,21,6.24,14.0,Bad,2083.35,24.70363916656804,9 Years and 3 Months,Yes,94.215518723392,160.30220847309798,Low_spent_Small_value_payments,191.86268947017675,Poor
0x1e4dd,CUS_0xb4ee,April,Soyoung Kimf,22,703-46-2158,Manager,19989.65,1563.8041666666668,10,5,21,9,"Student Loan, Not Specified, Auto Loan, Mortgage Loan, Auto Loan, Auto Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",53,21,3.24,14.0,Bad,2083.35,23.235220550659143,9 Years and 4 Months,Yes,94.215518723392,197.3427362362228,Low_spent_Small_value_payments,154.82216170705192,Poor
0x1e4de,CUS_0xb4ee,May,Soyoung Kimf,22,703-46-2158,Manager,19989.65,1563.8041666666668,10,5,21,9,"Student Loan, Not Specified, Auto Loan, Mortgage Loan, Auto Loan, Auto Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",53,21,6.24,14.0,_,2083.35,34.838839497290685,9 Years and 5 Months,Yes,94.215518723392,120.34792168174219,Low_spent_Medium_value_payments,221.8169762615325,Poor
0x1e4e0,CUS_0xb4ee,July,Soyoung Kimf,22,703-46-2158,_______,19989.65,1563.8041666666668,10,5,21,9,"Student Loan, Not Specified, Auto Loan, Mortgage Loan, Auto Loan, Auto Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",53,21,7.24,,Bad,2083.35,27.818294937858887,9 Years and 7 Months,Yes,94.215518723392,93.68885890359199,Low_spent_Small_value_payments,258.4760390396827,Poor
0x1e4e1,CUS_0xb4ee,August,Soyoung Kimf,22,703-46-2158,Manager,19989.65,1563.8041666666668,10,5,21,9,"Student Loan, Not Specified, Auto Loan, Mortgage Loan, Auto Loan, Auto Loan, Auto Loan, Not Specified, and Debt Consolidation Loan",53,,0.2400000000000002,14.0,Bad,2083.35_,39.18374968461847,9 Years and 8 Months,Yes,94.215518723392,204.50732984798884,Low_spent_Small_value_payments,147.65756809528582,Poor
0x1e4e6,CUS_0x8bcc,January,Karen Jacobse,51,771-16-3153,Media_Manager,123485.04,10299.42,5,5,6,3,"Auto Loan, Mortgage Loan, and Auto Loan",15,9,8.17,1.0,Good,1063.39,27.34370994090536,19 Years and 2 Months,No,290.02000019935804,988.3874658390723,Low_spent_Medium_value_payments,31.534533961569768,Good
0x1e4e7,CUS_0x8bcc,February,Karen Jacobse,51_,771-16-3153,Media_Manager,123485.04,10299.42,5,5,6,3,"Auto Loan, Mortgage Loan, and Auto Loan",15,,8.17,1.0,Good,1063.39,37.255444534760706,19 Years and 3 Months,No,290.02000019935804,525.0216658798691,Low_spent_Medium_value_payments,494.90033392077277,Good
0x1e4ec,CUS_0x8bcc,July,Karen Jacobse,51,771-16-3153,Media_Manager,123485.04,,4,4,6,3,"Auto Loan, Mortgage Loan, and Auto Loan",15,9,8.17,5.0,Good,1063.39,29.848723923734827,19 Years and 8 Months,NM,290.02000019935804,911.85458830711,Low_spent_Large_value_payments,98.06741149353195,Good
0x1e502,CUS_0x9998,May,Anny,30,325-40-2210,Architect,21639.39,1633.2825,3,4,7,1,Mortgage Loan,21,15,9.71,7.0,_,1066.41,37.797026733768256,23 Years and 5 Months,Yes,12.13186646694648,179.2397726518737,Low_spent_Small_value_payments,261.9566108811798,Poor
0x1e50a,CUS_0x1204,January,Lashg,45,741-78-3585,Writer,18829.82,1578.1516666666666,8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",20,7,12.36,8.0,Standard,1752.02,31.520744217609696,,NM,34.90700760005657,165.66833325994148,Low_spent_Small_value_payments,247.23982580666862,Poor
0x1e50b,CUS_0x1204,February,Lashg,45,741-78-3585,Writer,18829.82,1578.1516666666666,8,8,1627,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",24,8,12.36,8.0,_,1752.02,24.933904786104225,8 Years and 6 Months,Yes,34.90700760005657,68.79122069703594,Low_spent_Medium_value_payments,334.1169383695742,Poor
0x1e50c,CUS_0x1204,March,Lashg,45,741-78-3585,Writer,18829.82,,8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",23,6,12.36,13.0,_,1752.02,24.35738650135081,,Yes,34.90700760005657,130.7220300533267,Low_spent_Medium_value_payments,272.18612901328345,Poor
0x1e50d,CUS_0x1204,April,,45,741-78-3585,Writer,18829.82,1578.1516666666666,8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",20,8,18.36,13.0,Standard,1752.02,21.88101965229084,8 Years and 8 Months,Yes,34.90700760005657,200.61660115857705,Low_spent_Small_value_payments,212.2915579080331,Poor
0x1e50e,CUS_0x1204,May,,45,#F%$D@*&8,Writer,18829.82,1578.1516666666666,8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",23,8,12.36,13.0,Standard,1752.02,23.853505712547143,8 Years and 9 Months,Yes,34.90700760005657,164.58068284862702,Low_spent_Small_value_payments,248.3274762179831,Poor
0x1e50f,CUS_0x1204,June,Lashg,45,741-78-3585,Writer,18829.82,1578.1516666666666,8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",22,6,12.36,13.0,Standard,1752.02,27.507026006463693,8 Years and 10 Months,NM,34.90700760005657,81.14031024410323,Low_spent_Small_value_payments,331.76784882250683,Poor
0x1e510,CUS_0x1204,July,Lashg,46,741-78-3585,Writer,18829.82,1578.1516666666666,8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",20,11,5.3599999999999985,13.0,Standard,1752.02,35.8366836525845,8 Years and 11 Months,Yes,34.90700760005657,145.31630497463223,Low_spent_Small_value_payments,267.5918540919779,Poor
0x1e511,CUS_0x1204,August,Lashg,46_,741-78-3585,Writer,18829.82,1578.1516666666666,8,8,24,4,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",23,6,12.36,,Standard,1752.02,28.936201040702077,9 Years and 0 Months,Yes,34.90700760005657,,Low_spent_Large_value_payments,282.95022071375047,Poor
0x1e52f,CUS_0xf9f,February,Kaori Kanekoa,18,060-48-7120,Manager,18587.64_,1578.97,6,8,17,7,"Student Loan, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Auto Loan, Payday Loan, and Payday Loan",36,1087,12.1,12.0,Bad,2370.01,24.933153982395357,7 Years and 10 Months,Yes,61.099330739118145,__10000__,Low_spent_Small_value_payments,328.5092335876731,Poor
0x1e53e,CUS_0x8f2d,May,Anastasia Teterevlevaz,26,426-36-5407,Accountant,36190.17,3259.8475,5,3,10,0_,,11,7,2.96,5.0,Good,1406.85,24.22004731345531,15 Years and 9 Months,NM,0.0,43.81102966500119,!@9#%8,522.1737203349987,Good
0x1e53f,CUS_0x8f2d,June,Anastasia Teterevlevaz,26,426-36-5407,Accountant,36190.17,3259.8475,5,3,10,0,,11,,1.96,5.0,Good,1406.85,23.99072259512094,15 Years and 10 Months,No,64992.0,99.16201571758828,High_spent_Medium_value_payments,476.82273428241183,Good
0x1e547,CUS_0x8b44,February,Lawderd,26,849-19-8337,Developer,15503.02,1337.9183333333333,6,7,30,6,"Mortgage Loan, Payday Loan, Personal Loan, Not Specified, Auto Loan, and Student Loan",38,23,6.22,7.0,Bad,3651.79,33.502129611505524,,Yes,77.33453389017394,134.28489268946268,Low_spent_Small_value_payments,212.17240675369666,Poor
0x1e54c,CUS_0x8b44,July,Lawderd,27,849-19-8337,Developer,15503.02,1250.2853751195134,6,7,30,6,"Mortgage Loan, Payday Loan, Personal Loan, Not Specified, Auto Loan, and Student Loan",38,23,11.22,8.0,Bad,3651.79,30.423282239399033,4 Years and 7 Months,Yes,164.96749210399352,74.48733679895163,Low_spent_Large_value_payments,251.96996264420773,Poor
0x1e54d,CUS_0x8b44,August,Lawderd,27,849-19-8337,Developer,15503.02,1250.2853751195134,6,7,30,6,"Mortgage Loan, Payday Loan, Personal Loan, Not Specified, Auto Loan, and Student Loan",42,23,6.22,8.0,Bad,3651.79,23.31378640364065,4 Years and 8 Months,Yes,164.96749210399352,74.64853826377704,Low_spent_Small_value_payments,271.8087611793823,Poor
0x1e559,CUS_0x542f,August,Carolei,49,904-67-1928,Lawyer,12763.795,1220.649583333333,8,6,20,4,"Student Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",8,6,8.76,0.0,_,1472.02,40.45529962132022,29 Years and 0 Months,No,31.043070581149863,,Low_spent_Medium_value_payments,293.41447080259996,Good
0x1e55f,CUS_0xbc17,February,Davidx,19,270-15-4049,Scientist,53057.64,4695.47,9,10,20,6,"Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, and Auto Loan",24,15,19.2,9.0,_,1491.01,28.743999873511907,,Yes,150.7860142778944,36.89510128607944,High_spent_Large_value_payments,521.8658844360261,Poor
0x1e561,CUS_0xbc17,April,Davidx,19,#F%$D@*&8,Scientist,53057.64,4695.47,9,10,20,6,"Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, and Auto Loan",22,,25.2,11.0,Standard,1491.01,37.3285109275467,15 Years and 4 Months,Yes,150.7860142778944,115.67613911437095,High_spent_Large_value_payments,443.0848466077346,Poor
0x1e562,CUS_0xbc17,May,Davidx,19,270-15-4049,Scientist,53057.64,,9,10,20,6,"Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, and Auto Loan",24,10,19.2,11.0,Standard,1491.01,28.303851419378475,15 Years and 5 Months,Yes,150.7860142778944,118.11497680195696,High_spent_Small_value_payments,460.64600892014863,Poor
0x1e563,CUS_0xbc17,June,Davidx,20,270-15-4049,Scientist,53057.64,,9,10,20,6,"Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, and Auto Loan",24,13,19.2,11.0,Standard,1491.01,27.76952682424265,15 Years and 6 Months,Yes,150.7860142778944,112.28942037302363,High_spent_Small_value_payments,466.471565349082,Poor
